bar,open,close,low,high,volume,length,timestamp
377,94858.7,94848.5,94847.8,94877.4,10.876535,543,2025-04-28
378,94848.5,94839.1,94818.6,94848.5,9.8513,638,2025-04-28
379,94839.1,94843.5,94839.1,94858.1,8.52103,487,2025-04-28
380,94843.5,94847.3,94832.2,94857.1,13.187544,496,2025-04-28
381,94847.3,94784.2,94784.1,94860.0,9.956443,958,2025-04-28
382,94784.2,94755.8,94755.8,94789.8,10.960994,610,2025-04-28
383,94755.8,94798.8,94736.2,94798.8,10.772639,744,2025-04-28
384,94798.8,94750.5,94740.9,94811.1,10.341629,837,2025-04-28
385,94750.5,94714.5,94714.5,94781.7,10.790777,663,2025-04-28
386,94714.0,94678.4,94670.4,94718.1,10.525253,1462,2025-04-28
387,94678.4,94710.0,94671.3,94710.0,7.531323,547,2025-04-28
388,94710.0,94756.5,94710.0,94767.4,13.603629,552,2025-04-28
389,94756.3,94723.6,94710.4,94756.3,10.306445,920,2025-04-28
390,94724.1,94756.9,94724.1,94757.0,10.828583,516,2025-04-28
391,94756.9,94743.8,94703.8,94757.0,10.558125,1168,2025-04-28
392,94743.8,94717.0,94700.0,94758.8,10.361017,864,2025-04-28
393,94716.9,94812.3,94714.1,94812.3,10.738969,562,2025-04-28
394,94812.3,94714.4,94711.6,94812.7,10.526826,900,2025-04-28
395,94714.3,94731.1,94689.8,94752.5,10.592220000000001,1090,2025-04-28
396,94731.1,94784.1,94723.0,94801.3,10.552247,1372,2025-04-28
397,94784.2,94753.8,94737.1,94785.5,10.546197,1217,2025-04-28
398,94753.8,94809.1,94753.8,94809.1,10.555065,457,2025-04-28
399,94809.1,94807.1,94757.7,94818.4,10.467481,1347,2025-04-28
400,94807.1,94784.9,94784.9,94809.1,10.549362,1106,2025-04-28
401,94784.8,94812.5,94770.0,94820.0,10.629007,1307,2025-04-28
402,94812.5,94816.7,94812.5,94851.4,10.401936000000001,693,2025-04-28
403,94816.7,94802.7,94802.7,94835.4,10.691247,706,2025-04-28
404,94802.7,94819.5,94767.3,94821.1,10.539184,869,2025-04-28
405,94819.5,94739.3,94726.4,94824.2,10.386034,951,2025-04-28
406,94738.8,94740.4,94738.5,94788.0,10.727268,1208,2025-04-28
407,94740.4,94817.3,94740.4,94833.4,10.476696,1161,2025-04-28
408,94816.7,94802.9,94767.1,94822.8,10.609126,1033,2025-04-28
409,94802.8,94800.0,94795.8,94830.8,10.558802,766,2025-04-28
410,94800.0,94719.9,94717.9,94800.0,10.546161,946,2025-04-28
411,94719.9,94706.7,94706.7,94751.9,10.553064000000001,978,2025-04-28
412,94706.2,94700.0,94700.0,94755.8,10.529743,1032,2025-04-28
413,94699.2,94755.6,94691.6,94755.7,10.584756,970,2025-04-28
414,94755.6,94716.5,94716.5,94779.8,10.560916,1085,2025-04-28
415,94716.5,94717.9,94685.3,94735.9,10.451976,1000,2025-04-28
416,94717.9,94699.5,94690.1,94745.8,10.669347,1027,2025-04-28
417,94699.5,94582.6,94556.8,94699.5,10.566852,1097,2025-04-28
418,94582.6,94536.3,94530.3,94621.9,10.571183,1322,2025-04-28
419,94536.3,94671.0,94536.3,94688.9,10.552985,1231,2025-04-28
420,94671.0,94668.0,94634.5,94725.2,10.399403,1335,2025-04-28
421,94668.0,94770.8,94665.6,94772.7,10.720392,982,2025-04-28
422,94770.8,94757.6,94710.4,94770.8,10.571862,910,2025-04-28
423,94757.6,94805.7,94750.8,94805.7,10.541207,1050,2025-04-28
424,94805.7,94779.6,94776.6,94806.4,10.544531,1019,2025-04-28
425,94779.6,94707.4,94707.4,94782.3,10.517967,632,2025-04-28
426,94707.4,94725.0,94701.3,94749.2,8.665257,812,2025-04-28
427,94725.0,94725.0,94725.0,94743.4,8.240322,288,2025-04-28
428,94725.0,94679.1,94671.2,94725.0,14.811448,881,2025-04-28
429,94679.1,94709.0,94672.1,94711.9,10.477609,883,2025-04-28
430,94709.0,94690.3,94678.1,94709.0,10.636402,1151,2025-04-28
431,94690.3,94666.2,94611.4,94690.3,10.452037,1397,2025-04-28
432,94666.2,94625.6,94601.8,94666.2,10.686978,597,2025-04-28
433,94625.6,94522.0,94522.0,94649.9,10.476916,954,2025-04-28
434,94522.0,94500.0,94500.0,94522.0,10.677821999999999,120,2025-04-28
435,94500.0,94433.3,94409.1,94500.0,10.597133,1285,2025-04-28
436,94433.3,94410.1,94369.4,94456.7,10.446593,1057,2025-04-28
437,94410.1,94374.6,94374.6,94459.5,10.641633,1697,2025-04-28
438,94374.6,94409.6,94346.4,94439.4,10.594815,1364,2025-04-28
439,94409.0,94487.3,94374.6,94488.1,10.668453,1114,2025-04-28
440,94487.3,94433.6,94396.5,94487.3,10.603937,1263,2025-04-28
441,94433.6,94393.5,94393.5,94433.6,10.498235000000001,416,2025-04-28
442,94393.5,94423.7,94374.6,94471.0,10.662066,777,2025-04-28
443,94423.7,94471.6,94417.9,94471.6,10.463219,865,2025-04-28
444,94471.6,94506.9,94471.6,94571.9,10.725105,930,2025-04-28
445,94506.9,94571.3,94470.0,94571.4,10.575214,994,2025-04-28
446,94571.3,94608.1,94520.5,94608.1,10.486388,878,2025-04-28
447,94608.9,94629.7,94584.9,94629.7,10.525822,760,2025-04-28
448,94629.7,94645.9,94576.8,94690.4,10.694641,1190,2025-04-28
449,94645.9,94653.5,94644.5,94708.9,10.502359,989,2025-04-28
450,94653.5,94670.1,94646.1,94707.1,10.391938,1114,2025-04-28
451,94670.1,94725.1,94667.2,94742.0,10.800866,867,2025-04-28
452,94725.1,94744.6,94703.3,94744.7,10.513863,945,2025-04-28
453,94744.6,94713.5,94712.2,94744.6,10.586739,694,2025-04-28
454,94713.5,94801.6,94712.7,94801.6,10.162778,626,2025-04-28
455,94801.6,94816.4,94790.0,94833.1,10.064283,708,2025-04-28
456,94816.4,94806.8,94798.1,94840.0,11.432424000000001,806,2025-04-28
457,94806.8,94919.0,94806.8,94919.0,10.537658,1140,2025-04-28
458,94919.0,94939.7,94896.1,94944.9,10.403474,821,2025-04-28
459,94939.8,94920.0,94906.6,94956.3,10.66639,1085,2025-04-28
460,94920.0,94935.5,94920.0,94991.2,10.530445,945,2025-04-28
461,94935.5,94958.3,94909.8,94958.4,10.354253,510,2025-04-28
462,94958.3,94951.6,94917.8,94961.5,10.640242,712,2025-04-28
463,94951.6,95000.0,94901.1,95000.0,10.497363,1958,2025-04-28
464,95000.0,95000.0,94991.9,95018.0,10.611549,606,2025-04-28
465,95000.0,95078.3,94988.7,95080.8,10.330831,1426,2025-04-28
466,95078.3,95114.7,95078.3,95143.1,10.631207,1729,2025-04-28
467,95114.7,95134.4,95106.3,95159.5,10.575547,1018,2025-04-28
468,95134.4,95049.4,95043.4,95134.4,10.545956,1270,2025-04-28
469,95049.4,95047.8,95046.2,95057.4,10.518524,320,2025-04-28
470,95047.8,95098.2,95040.0,95136.2,10.462905,725,2025-04-28
471,95098.2,95146.9,95077.1,95155.5,10.523874,1115,2025-04-28
472,95146.9,95156.3,95084.0,95156.4,10.54176,959,2025-04-28
473,95156.3,95182.3,95146.0,95184.0,10.384701,1005,2025-04-28
474,95182.3,95152.5,95150.4,95182.3,10.649017,710,2025-04-28
475,95152.5,95175.1,95143.1,95178.0,10.508903,1151,2025-04-28
476,95175.1,95131.3,95130.4,95178.7,10.491505,812,2025-04-28
477,95131.3,95115.7,95097.1,95164.9,10.51422,1082,2025-04-28
478,95115.7,95190.0,95107.1,95190.7,10.321353,1024,2025-04-28
479,95190.0,95148.7,95133.1,95190.0,10.094778,709,2025-04-28
480,95148.7,95146.7,95145.9,95148.8,11.093219,46,2025-04-28
481,95146.8,95200.0,95145.8,95200.0,10.515731,1092,2025-04-28
482,95200.0,95191.6,95176.5,95218.9,10.470639,761,2025-04-28
483,95191.6,95214.1,95191.6,95214.1,10.555371000000001,199,2025-04-28
484,95211.7,95216.9,95187.7,95216.9,10.503433,646,2025-04-28
485,95217.1,95217.3,95207.1,95217.3,10.383294,228,2025-04-28
486,95217.3,95218.1,95217.3,95223.0,9.582786,107,2025-04-28
487,95218.1,95226.6,95218.1,95226.9,11.538576,187,2025-04-28
488,95226.6,95215.9,95189.7,95226.7,10.366103,871,2025-04-28
489,95216.4,95205.9,95190.9,95218.7,10.643492,791,2025-04-28
490,95205.9,95155.7,95142.6,95205.9,10.483475,1320,2025-04-28
491,95156.2,95110.3,95110.3,95180.0,10.355935,1032,2025-04-28
492,95110.3,95111.2,95098.9,95145.8,10.645061,972,2025-04-28
493,95111.2,95123.1,95082.8,95144.3,10.543904,1064,2025-04-28
494,95128.2,95110.0,95085.8,95147.5,10.500191000000001,1281,2025-04-28
495,95110.0,95122.0,95079.0,95128.0,10.543803,1169,2025-04-28
496,95122.0,95129.7,95115.9,95172.2,10.509072,1337,2025-04-28
497,95129.4,95083.6,95083.6,95136.5,10.519328,1499,2025-04-28
498,95083.6,95082.9,95064.7,95086.1,10.517089,677,2025-04-28
499,95083.0,95084.9,95067.1,95110.5,10.349378999999999,501,2025-04-28
500,95084.9,95056.5,95056.5,95089.0,10.688689,302,2025-04-28
501,95056.4,95037.8,95013.7,95072.7,10.51278,1215,2025-04-28
502,95037.8,95045.2,95022.1,95065.9,9.993047,1147,2025-04-28
503,95045.2,95041.3,95023.2,95046.2,11.059517,891,2025-04-28
504,95041.2,95122.5,95035.4,95123.9,10.512692,1638,2025-04-28
505,95122.5,95113.1,95113.0,95122.5,10.516098,173,2025-04-28
506,95113.1,95034.2,95034.1,95116.0,10.452820000000001,1010,2025-04-28
507,95034.2,95054.1,95034.2,95054.3,10.467597,326,2025-04-28
508,95054.1,95044.7,95044.7,95054.2,10.581005000000001,205,2025-04-28
509,95044.7,95031.9,95000.0,95044.7,10.384043,688,2025-04-28
510,95031.9,95022.4,94995.0,95035.0,10.717601,1437,2025-04-28
511,95022.0,95072.0,95000.7,95072.0,10.296038,1216,2025-04-28
512,95072.0,95167.8,95072.0,95171.9,10.717969,912,2025-04-28
513,95167.8,95246.3,95167.8,95246.3,10.459869,612,2025-04-28
514,95246.4,95295.8,95246.4,95300.0,10.463547,1012,2025-04-28
515,95296.2,95372.7,95284.3,95372.7,10.57835,1498,2025-04-28
516,95372.8,95315.1,95296.4,95387.4,10.500963,1677,2025-04-28
517,95315.1,95354.5,95294.8,95369.9,10.493787,2029,2025-04-28
518,95354.5,95399.3,95354.5,95406.9,10.351065,926,2025-04-28
519,95398.6,95463.2,95394.1,95463.2,10.610813,1017,2025-04-28
520,95463.2,95390.1,95390.0,95464.8,10.434414,1179,2025-04-28
521,95390.1,95327.9,95327.9,95411.6,10.460183,1212,2025-04-28
522,95327.9,95269.5,95264.2,95327.9,10.483838,1721,2025-04-28
523,95269.5,95288.5,95255.3,95319.0,10.577473,1204,2025-04-28
524,95288.4,95311.0,95247.6,95330.0,10.493227,1626,2025-04-28
525,95311.0,95314.2,95311.0,95366.0,10.191838,1588,2025-04-28
526,95314.7,95340.8,95274.6,95350.4,10.777215,1574,2025-04-28
527,95340.8,95451.2,95333.9,95451.2,10.487907,1214,2025-04-28
528,95451.2,95461.5,95428.4,95491.8,10.315943,1557,2025-04-28
529,95461.5,95470.3,95457.3,95482.4,10.501812,575,2025-04-28
530,95470.3,95479.9,95465.0,95487.0,10.606713000000001,690,2025-04-28
531,95479.9,95442.1,95437.5,95490.0,10.462674999999999,1206,2025-04-28
532,95442.1,95434.7,95427.2,95480.5,10.487005,912,2025-04-28
533,95434.7,95441.9,95409.4,95472.7,10.447975,1041,2025-04-28
534,95441.9,95455.5,95402.9,95458.4,10.51791,824,2025-04-28
535,95455.5,95453.8,95422.6,95465.4,10.378316,1026,2025-04-28
536,95453.8,95381.1,95364.8,95453.8,9.847915,1004,2025-04-28
537,95381.1,95392.4,95362.7,95393.7,11.216769,671,2025-04-28
538,95392.4,95408.1,95387.5,95444.4,10.449772,1168,2025-04-28
539,95408.1,95464.0,95408.0,95464.0,10.43421,608,2025-04-28
540,95464.0,95500.0,95461.0,95500.0,10.352415,788,2025-04-28
541,95500.0,95510.3,95497.2,95511.2,10.421833,560,2025-04-28
542,95510.4,95411.7,95411.7,95520.7,10.679739,783,2025-04-28
543,95411.7,95409.3,95402.2,95450.0,10.515954,759,2025-04-28
544,95409.3,95427.0,95393.6,95428.5,10.427556,841,2025-04-28
545,95426.8,95339.9,95336.2,95426.8,10.477031,744,2025-04-28
546,95339.9,95282.3,95282.3,95346.7,10.55372,1082,2025-04-28
547,95282.3,95227.8,95213.2,95282.3,10.499119,1250,2025-04-28
548,95227.8,95261.5,95225.8,95269.5,10.499609,810,2025-04-28
549,95262.4,95251.1,95238.8,95284.5,10.406638000000001,1186,2025-04-28
550,95251.5,95234.6,95234.6,95274.1,10.360722,702,2025-04-28
551,95234.6,95249.6,95234.6,95249.8,10.684012000000001,126,2025-04-28
552,95249.6,95294.4,95246.9,95308.4,10.385316,742,2025-04-28
553,95294.0,95310.1,95261.0,95328.2,10.534795,976,2025-04-28
554,95310.1,95324.5,95310.1,95378.0,10.489271,649,2025-04-28
555,95324.5,95327.3,95324.5,95327.3,10.597755,46,2025-04-28
556,95327.3,95280.1,95271.9,95329.8,10.313846999999999,753,2025-04-28
557,95280.1,95238.5,95238.5,95280.1,10.676264,778,2025-04-28
558,95238.5,95235.7,95211.9,95244.0,10.499001,834,2025-04-28
559,95235.7,95273.4,95235.7,95283.3,10.408296,967,2025-04-28
560,95273.5,95276.1,95257.9,95291.7,10.519098,966,2025-04-28
561,95276.1,95238.3,95221.7,95276.1,10.339822,1181,2025-04-28
562,95238.3,95348.0,95238.3,95359.2,10.562649,810,2025-04-28
563,95347.9,95353.4,95334.4,95365.3,10.639928,917,2025-04-28
564,95353.4,95253.9,95247.7,95355.3,10.490692,906,2025-04-28
565,95253.8,95238.1,95229.1,95264.9,10.365602,806,2025-04-28
566,95237.2,95207.8,95196.0,95239.5,10.414656,826,2025-04-28
567,95207.8,95185.8,95185.7,95211.5,10.71959,611,2025-04-28
568,95185.8,95188.4,95180.4,95211.6,10.359444,804,2025-04-28
569,95188.4,95112.5,95112.5,95195.9,10.623313,861,2025-04-28
570,95112.4,95140.2,95096.6,95140.2,10.502819,1242,2025-04-28
571,95140.1,95226.8,95124.6,95226.8,10.534295,815,2025-04-28
572,95226.8,95243.9,95219.0,95258.0,10.45433,990,2025-04-28
573,95243.9,95233.7,95231.7,95255.5,10.571496,933,2025-04-28
574,95233.7,95163.8,95124.7,95233.7,10.509435,1414,2025-04-28
575,95163.8,95128.8,95097.8,95168.5,10.372567,1053,2025-04-28
576,95128.8,95062.0,95061.9,95128.8,10.60619,968,2025-04-28
577,95062.0,95070.8,95062.0,95104.2,10.270666,689,2025-04-28
578,95070.8,95114.6,95059.6,95120.0,10.816982,1117,2025-04-28
579,95114.6,95158.5,95114.3,95189.7,10.315433,1179,2025-04-28
580,95158.5,95125.9,95106.5,95183.6,10.680349,1051,2025-04-28
581,95125.9,95135.8,95103.2,95174.4,10.469124,1266,2025-04-28
582,95136.1,95262.6,95136.1,95262.6,10.570826,665,2025-04-28
583,95262.6,95225.4,95223.5,95262.6,10.498547,449,2025-04-28
584,95225.4,95252.8,95218.1,95286.9,10.50092,1007,2025-04-28
585,95252.5,95119.3,95119.3,95252.5,10.500272,1338,2025-04-28
586,95119.3,95234.4,95119.0,95234.5,10.356424,1414,2025-04-28
587,95234.4,95237.3,95203.3,95250.0,10.586294,990,2025-04-28
588,95237.3,95282.1,95237.3,95298.0,10.394572,1350,2025-04-28
589,95281.9,95251.6,95251.6,95308.7,10.666774,1381,2025-04-28
590,95251.2,95333.4,95226.9,95333.5,10.482804,1136,2025-04-28
591,95333.4,95370.8,95333.4,95419.3,10.412037,1397,2025-04-28
592,95370.2,95280.8,95280.8,95370.2,10.56414,1296,2025-04-28
593,95280.7,95302.2,95237.7,95302.2,10.50466,1136,2025-04-28
594,95302.2,95363.9,95298.7,95365.1,10.485029,940,2025-04-28
595,95363.9,95405.2,95352.5,95421.1,10.490725,1094,2025-04-28
596,95405.2,95447.7,95405.2,95461.2,10.470147,1119,2025-04-28
597,95447.7,95494.5,95440.1,95494.5,10.42043,757,2025-04-28
598,95494.6,95412.2,95412.2,95495.8,10.531219,685,2025-04-28
599,95412.3,95498.9,95412.3,95499.0,10.3253,1028,2025-04-28
600,95498.9,95486.3,95477.7,95513.2,10.62621,895,2025-04-28
601,95486.3,95492.3,95473.1,95522.5,10.434884,723,2025-04-28
602,95492.3,95538.1,95492.3,95542.6,10.50175,972,2025-04-28
603,95538.1,95557.4,95538.1,95569.1,10.287168,389,2025-04-28
604,95557.4,95602.1,95555.0,95609.1,10.642876,545,2025-04-28
605,95602.1,95553.8,95550.4,95607.8,10.061407,783,2025-04-28
606,95552.3,95394.4,95394.4,95552.3,10.878484,971,2025-04-28
607,95393.8,95422.7,95357.6,95422.7,10.482179,1382,2025-04-28
608,95422.7,95403.8,95337.8,95428.9,10.399902,1081,2025-04-28
609,95403.8,95354.6,95354.5,95420.0,10.495327,1407,2025-04-28
610,95354.5,95374.1,95288.8,95374.1,10.533341,1299,2025-04-28
611,95374.2,95357.7,95351.6,95396.2,10.507002,716,2025-04-28
612,95358.1,95372.7,95357.8,95403.1,10.49203,1006,2025-04-28
613,95372.7,95344.1,95323.5,95372.7,10.414399,1023,2025-04-28
614,95344.1,95303.6,95303.6,95375.2,10.527186,1061,2025-04-28
615,95303.6,95316.7,95303.6,95340.0,10.527863,1073,2025-04-28
616,95316.7,95324.2,95279.6,95324.3,10.485108,1064,2025-04-28
617,95324.2,95318.6,95318.4,95348.0,10.418403,621,2025-04-28
618,95318.7,95362.4,95318.7,95362.4,9.566783,356,2025-04-28
619,95362.4,95401.4,95362.4,95412.1,11.352211,244,2025-04-28
620,95401.4,95305.3,95297.4,95401.4,10.549027,685,2025-04-28
621,95305.3,95305.6,95281.6,95314.2,10.492358,738,2025-04-28
622,95305.6,95330.0,95305.6,95350.0,10.564959,764,2025-04-28
623,95330.0,95362.9,95329.9,95375.5,10.306649,857,2025-04-28
624,95362.9,95426.5,95362.9,95457.5,10.206478,863,2025-04-28
625,95426.4,95367.9,95337.3,95426.4,10.896595,741,2025-04-28
626,95367.9,95353.9,95353.9,95420.5,10.468767,778,2025-04-28
627,95353.9,95403.2,95344.5,95403.2,10.457194,682,2025-04-28
628,95403.2,95453.3,95403.2,95455.3,10.497962,643,2025-04-28
629,95453.0,95456.6,95445.5,95500.0,10.538802,1047,2025-04-28
630,95456.7,95395.9,95395.9,95465.3,10.387638,788,2025-04-28
631,95395.9,95350.1,95350.0,95395.9,9.587091,325,2025-04-28
632,95350.0,95233.0,95226.3,95350.0,11.414845,656,2025-04-28
633,95233.1,95200.0,95200.0,95256.1,10.557577,835,2025-04-28
634,95200.0,95191.7,95161.8,95213.1,10.51834,1024,2025-04-28
635,95191.7,95118.8,95118.7,95204.1,10.422403,1037,2025-04-28
636,95118.8,95160.0,95118.8,95191.6,10.592775,1053,2025-04-28
637,95160.0,95181.8,95156.6,95181.8,10.472236,516,2025-04-28
638,95181.9,95194.8,95169.6,95199.9,10.304147,925,2025-04-28
639,95194.8,95267.6,95192.9,95279.4,10.737334,576,2025-04-28
640,95267.6,95247.9,95247.9,95280.1,10.495776,919,2025-04-28
641,95247.9,95211.2,95211.2,95247.9,10.473044,983,2025-04-28
642,95211.2,95247.0,95197.8,95247.1,9.005292,777,2025-04-28
643,95247.0,95198.3,95198.3,95267.7,12.005776,977,2025-04-28
644,95198.3,95206.4,95181.6,95214.2,10.524223000000001,749,2025-04-28
645,95206.3,95210.4,95177.0,95210.4,10.474534,858,2025-04-28
646,95210.4,95196.4,95178.7,95215.7,10.448677,745,2025-04-28
647,95195.9,95183.5,95177.3,95195.9,10.535583,579,2025-04-28
648,95183.5,95163.6,95158.0,95203.3,10.504694,891,2025-04-28
649,95163.5,95047.1,95039.2,95163.5,10.569578,1447,2025-04-28
650,95047.1,95163.4,95034.7,95163.4,10.510537,1260,2025-04-28
651,95163.4,95014.1,95014.1,95178.8,10.517213,1194,2025-04-28
652,95014.1,94966.4,94966.4,95014.1,10.504996,463,2025-04-28
653,94966.4,94929.2,94929.2,94966.4,10.556727,473,2025-04-28
654,94929.2,94880.8,94824.5,94929.2,10.173699,740,2025-04-28
655,94880.8,94958.3,94880.7,94958.3,10.896211000000001,836,2025-04-28
656,94958.3,94983.2,94958.3,95034.0,10.510842,856,2025-04-28
657,94983.1,94858.1,94845.9,94983.1,10.557193999999999,1085,2025-04-28
658,94858.1,94799.0,94790.7,94917.0,10.522106,1148,2025-04-28
659,94792.0,94780.1,94753.0,94824.6,10.561203,1057,2025-04-28
660,94780.1,94745.9,94718.3,94780.1,10.561859,748,2025-04-28
661,94745.9,94780.5,94726.3,94797.4,10.552829,857,2025-04-28
662,94780.6,94884.5,94768.3,94891.9,10.548579,1792,2025-04-28
663,94884.5,94744.7,94744.7,94890.1,10.470235,1273,2025-04-28
664,94744.5,94787.8,94724.8,94787.8,10.632141,995,2025-04-28
665,94787.8,94694.4,94694.4,94787.8,10.555866,1129,2025-04-28
666,94694.4,94705.4,94669.3,94755.6,10.528303,1587,2025-04-28
667,94705.4,94743.9,94700.7,94775.1,10.577147,1251,2025-04-28
668,94743.9,94682.5,94676.9,94780.0,10.533665,1211,2025-04-28
669,94682.5,94623.9,94619.1,94682.5,10.548716,1011,2025-04-28
670,94624.2,94557.9,94557.9,94641.7,10.412995,814,2025-04-28
671,94556.7,94601.0,94550.2,94615.3,10.749454,1096,2025-04-28
672,94601.1,94676.6,94601.1,94679.9,10.498119,764,2025-04-28
673,94676.6,94785.7,94650.4,94800.2,10.620367,1223,2025-04-28
674,94785.7,94738.6,94730.8,94785.8,10.532136,941,2025-04-28
675,94738.6,94698.3,94698.0,94743.6,10.560567,502,2025-04-28
676,94698.3,94790.8,94698.3,94812.6,10.600731,1438,2025-04-28
677,94790.8,94760.1,94745.2,94797.4,10.548475,979,2025-04-28
678,94760.2,94781.8,94760.2,94805.4,10.546788,908,2025-04-28
679,94781.8,94793.3,94751.0,94811.1,10.462208,1150,2025-04-28
680,94792.9,94640.0,94640.0,94792.9,10.606844,441,2025-04-28
681,94639.9,94617.5,94573.9,94654.6,10.618763,675,2025-04-28
682,94617.5,94627.4,94587.4,94662.7,10.490488,1544,2025-04-28
683,94627.4,94635.4,94590.5,94671.7,10.586546,1113,2025-04-28
684,94635.4,94572.2,94557.0,94642.5,10.59283,1227,2025-04-28
685,94572.2,94476.9,94469.0,94572.2,10.584127,948,2025-04-28
686,94476.8,94465.5,94440.5,94487.0,10.420251,710,2025-04-28
687,94465.5,94460.6,94456.8,94483.5,10.780501,593,2025-04-28
688,94460.6,94464.2,94454.4,94497.2,10.487386,881,2025-04-28
689,94463.5,94452.0,94408.0,94472.5,10.568613000000001,910,2025-04-28
690,94452.0,94400.3,94400.3,94452.0,10.699231,1012,2025-04-28
691,94400.0,94366.0,94337.5,94400.0,10.608565,1167,2025-04-28
692,94366.1,94350.9,94341.6,94398.0,10.223339,1035,2025-04-28
693,94351.1,94389.8,94341.7,94425.7,10.961729,1226,2025-04-28
694,94389.8,94336.8,94316.8,94389.8,10.575571,1046,2025-04-28
695,94336.8,94350.0,94326.0,94426.0,10.286564,1242,2025-04-28
696,94350.0,94430.5,94345.1,94439.9,10.934306,1221,2025-04-28
697,94430.5,94305.0,94304.9,94488.7,10.595006,1614,2025-04-28
698,94305.0,94298.9,94264.0,94312.7,10.529758,1219,2025-04-28
699,94298.9,94233.1,94210.7,94298.9,10.67187,1116,2025-04-28
700,94233.4,94185.9,94185.9,94256.8,10.587589,1282,2025-04-28
701,94185.9,94248.7,94153.0,94264.6,10.621949,1322,2025-04-28
702,94248.6,94170.3,94164.7,94248.6,10.638735,684,2025-04-28
703,94170.3,94094.8,94066.8,94170.3,10.535076,1028,2025-04-28
704,94094.8,94048.7,94040.0,94094.8,10.720682,474,2025-04-28
705,94048.0,94000.0,94000.0,94068.3,10.591162,1923,2025-04-28
706,94000.0,93976.1,93976.1,94019.7,10.613763,955,2025-04-28
707,93976.1,93936.1,93936.1,94041.9,10.695978,1054,2025-04-28
708,93936.1,93957.0,93926.8,93957.0,10.620424,741,2025-04-28
709,93957.0,93961.1,93939.0,94018.4,10.686324,1502,2025-04-28
710,93961.1,93865.1,93851.1,93961.1,10.652168,1311,2025-04-28
711,93865.1,93889.7,93856.9,93955.0,10.340304,782,2025-04-28
712,93889.4,94059.4,93883.3,94059.4,10.9505,765,2025-04-28
713,94059.3,94070.3,94040.7,94093.1,10.607456,664,2025-04-28
714,94070.3,94082.2,94051.6,94100.9,10.650714,599,2025-04-28
715,94082.2,94159.0,94065.6,94159.0,10.340427,754,2025-04-28
716,94159.0,94193.7,94159.0,94212.5,10.889331,551,2025-04-28
717,94193.5,94220.9,94186.7,94244.3,10.597785,497,2025-04-28
718,94220.9,94275.5,94196.0,94296.2,10.638435,855,2025-04-28
719,94275.5,94336.0,94270.0,94345.9,10.605538,455,2025-04-28
720,94336.0,94309.0,94307.4,94344.6,10.583916,987,2025-04-28
721,94309.0,94316.6,94276.2,94335.0,10.621174,1008,2025-04-28
722,94316.6,94348.4,94307.0,94366.4,10.041469,1253,2025-04-28
723,94349.0,94331.1,94266.4,94364.6,11.161524,1145,2025-04-28
724,94331.1,94461.9,94331.1,94462.2,10.570035,782,2025-04-28
725,94461.8,94449.0,94364.2,94469.9,10.534162,1187,2025-04-28
726,94449.0,94480.9,94417.3,94491.7,10.668096,970,2025-04-28
727,94480.9,94450.8,94448.9,94495.4,10.576774,1111,2025-04-28
728,94451.3,94500.9,94451.3,94503.1,10.54243,966,2025-04-28
